nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,n_nodes,n_edges,seed,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,aba_elapsed,ranking_elapsed,num_edges_est,best_model,best_I
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,3.0,4,4,2250,0.011374235153198242,0.10941386222839355,True,original,arrows_mean,0.010553598403930664,0.0002765655517578125,2,"frozenset({(0, 2), (3, 0)})",0.4999819013173226
2,1.0,0.0,1.0,0.0,0.0,,4.0,12.0,4,4,2250,0.011374235153198242,0.10941386222839355,True,refined_indep_facts,original,0.01029658317565918,0.006602764129638672,2,"frozenset({(0, 3), (2, 0)})",6.339267756370188
2,1.0,0.0,1.0,0.0,0.0,,4.0,12.0,4,4,2250,0.011374235153198242,0.10941386222839355,True,refined_indep_facts,refined_indep_facts,0.01029658317565918,0.005121946334838867,2,"frozenset({(0, 3), (2, 0)})",1.438628853891351
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,3.0,4,4,2250,0.011374235153198242,0.10941386222839355,True,refined_indep_facts,arrows_sum,0.01029658317565918,0.0004916191101074219,2,"frozenset({(0, 2), (3, 0)})",0.9999638026346452
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,4,4,2250,0.011374235153198242,0.10941386222839355,True,refined_indep_facts,arrows_mean,0.01029658317565918,0.0008592605590820312,1,"frozenset({(3, 0)})",0.5009680931095652
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,4,4,4447,0.011374235153198242,0.11348628997802734,True,original,original,0.015078067779541016,0.0026984214782714844,3,"frozenset({(0, 2), (1, 3), (3, 2)})",11.965941817067757
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,4,4,4447,0.011374235153198242,0.11348628997802734,True,original,refined_indep_facts,0.015078067779541016,0.0022237300872802734,3,"frozenset({(0, 2), (1, 3), (3, 2)})",1.8992699574357816
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,4,4,4447,0.011374235153198242,0.11348628997802734,True,original,arrows_sum,0.015078067779541016,0.000255584716796875,3,"frozenset({(0, 2), (1, 3), (3, 2)})",1.4994136648490748
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,4,4,4447,0.011374235153198242,0.11348628997802734,True,original,arrows_mean,0.015078067779541016,0.0002536773681640625,3,"frozenset({(0, 2), (1, 3), (3, 2)})",0.4998045549496916
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,4,4,4447,0.011374235153198242,0.11348628997802734,True,refined_indep_facts,original,0.009680509567260742,0.017676591873168945,3,"frozenset({(0, 2), (1, 3), (3, 2)})",11.965941817067757
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,8.0,4,4,4447,0.011374235153198242,0.11348628997802734,True,refined_indep_facts,refined_indep_facts,0.009680509567260742,0.011487007141113281,2,"frozenset({(3, 1), (3, 2)})",1.8992699574357816
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,4,4,4447,0.011374235153198242,0.11348628997802734,True,refined_indep_facts,arrows_sum,0.009680509567260742,0.0012488365173339844,3,"frozenset({(0, 2), (1, 3), (3, 2)})",1.4994136648490748
1,1.0,0.0,0.5,0.0,0.0,,4.0,9.0,4,4,4447,0.011374235153198242,0.11348628997802734,True,refined_indep_facts,arrows_mean,0.009680509567260742,0.0009062290191650391,1,"frozenset({(2, 3)})",0.5005903073504212
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,5.0,4,4,2415,0.011374235153198242,0.21689891815185547,True,original,original,0.027994632720947266,0.0015263557434082031,2,"frozenset({(1, 0), (3, 0)})",4.858850838801554
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,5.0,4,4,2415,0.011374235153198242,0.21689891815185547,True,original,refined_indep_facts,0.027994632720947266,0.0008752346038818359,2,"frozenset({(1, 0), (3, 0)})",1.4423869092274177
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,5.0,4,4,2415,0.011374235153198242,0.21689891815185547,True,original,arrows_sum,0.027994632720947266,0.00020051002502441406,2,"frozenset({(1, 0), (3, 0)})",1.0029106839440844
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,5.0,4,4,2415,0.011374235153198242,0.21689891815185547,True,original,arrows_mean,0.027994632720947266,0.00018334388732910156,2,"frozenset({(1, 0), (3, 0)})",0.5014553419720422
1,1.0,0.0,0.5,0.0,0.0,,4.0,7.0,4,4,2415,0.011374235153198242,0.21689891815185547,True,refined_indep_facts,original,0.014172077178955078,0.004229068756103516,1,"frozenset({(3, 0)})",3.209278646940562
1,1.0,0.0,0.5,0.0,0.0,,4.0,7.0,4,4,2415,0.011374235153198242,0.21689891815185547,True,refined_indep_facts,refined_indep_facts,0.014172077178955078,0.0034410953521728516,1,"frozenset({(3, 0)})",1.7950535102684546
1,1.0,0.0,0.5,0.0,0.0,,4.0,7.0,4,4,2415,0.011374235153198242,0.21689891815185547,True,refined_indep_facts,arrows_sum,0.014172077178955078,0.0007388591766357422,1,"frozenset({(3, 0)})",0.5014553419720422
1,1.0,0.0,0.5,0.0,0.0,,4.0,7.0,4,4,2415,0.011374235153198242,0.21689891815185547,True,refined_indep_facts,arrows_mean,0.014172077178955078,0.0003540515899658203,1,"frozenset({(3, 0)})",0.5014553419720422
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,4,3595,0.011374235153198242,0.10764765739440918,True,original,original,1.4314262866973877,0.011074066162109375,4,"frozenset({(0, 2), (0, 3), (2, 1), (3, 2)})",15.042288568483249
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,4,3595,0.011374235153198242,0.10764765739440918,True,original,refined_indep_facts,1.4314262866973877,0.005483865737915039,4,"frozenset({(0, 2), (0, 3), (2, 1), (3, 2)})",1.222127996782393
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,4,3595,0.011374235153198242,0.10764765739440918,True,original,arrows_sum,1.4314262866973877,0.0005173683166503906,4,"frozenset({(0, 2), (0, 3), (2, 1), (3, 2)})",2.0
4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4,4,3595,0.011374235153198242,0.10764765739440918,True,original,arrows_mean,1.4314262866973877,0.0005033016204833984,4,"frozenset({(0, 2), (0, 3), (2, 1), (3, 2)})",0.5
4,0.75,0.25,1.5,0.25,0.25,0.25,3.0,11.0,4,4,3595,0.011374235153198242,0.10764765739440918,True,refined_indep_facts,original,0.013809442520141602,0.07789254188537598,4,"frozenset({(2, 3), (1, 2), (2, 0), (0, 3)})",15.042288568483249
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,10.0,4,4,3595,0.011374235153198242,0.10764765739440918,True,refined_indep_facts,refined_indep_facts,0.013809442520141602,0.03989982604980469,2,"frozenset({(3, 2), (3, 0)})",1.222127996782393
4,0.75,0.25,1.5,0.25,0.25,0.25,3.0,11.0,4,4,3595,0.011374235153198242,0.10764765739440918,True,refined_indep_facts,arrows_sum,0.013809442520141602,0.0030832290649414062,4,"frozenset({(2, 3), (1, 2), (2, 0), (0, 3)})",2.0
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,10.0,4,4,3595,0.011374235153198242,0.10764765739440918,True,refined_indep_facts,arrows_mean,0.013809442520141602,0.0032753944396972656,2,"frozenset({(3, 2), (3, 0)})",0.5
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,3.0,4,4,4187,0.011374235153198242,0.10993790626525879,True,original,original,0.05377697944641113,0.021445512771606445,4,"frozenset({(1, 0), (3, 2), (2, 0), (3, 0)})",6.801510792288816
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,3.0,4,4,4187,0.011374235153198242,0.10993790626525879,True,original,refined_indep_facts,0.05377697944641113,0.0016748905181884766,4,"frozenset({(1, 0), (3, 2), (2, 0), (3, 0)})",1.1574366729164367
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,3.0,4,4,4187,0.011374235153198242,0.10993790626525879,True,original,arrows_sum,0.05377697944641113,0.00024509429931640625,4,"frozenset({(1, 0), (3, 2), (2, 0), (3, 0)})",2.000533345618971
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,3.0,4,4,4187,0.011374235153198242,0.10993790626525879,True,original,arrows_mean,0.05377697944641113,0.00022912025451660156,4,"frozenset({(1, 0), (3, 2), (2, 0), (3, 0)})",0.5001333364047428
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,3.0,4,4,4187,0.011374235153198242,0.10993790626525879,True,refined_indep_facts,original,0.013664722442626953,0.012153863906860352,2,"frozenset({(0, 2), (3, 2)})",6.868003142513903
2,1.0,0.0,1.0,0.0,0.0,,4.0,12.0,4,4,4187,0.011374235153198242,0.10993790626525879,True,refined_indep_facts,refined_indep_facts,0.013664722442626953,0.008809804916381836,2,"frozenset({(0, 1), (2, 3)})",2.462757879164849
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,4.0,4,4,4187,0.011374235153198242,0.10993790626525879,True,refined_indep_facts,arrows_sum,0.013664722442626953,0.0006802082061767578,2,"frozenset({(1, 0), (3, 2)})",1.0001363138630768
1,1.0,0.0,0.5,0.0,0.0,,4.0,6.0,4,4,4187,0.011374235153198242,0.10993790626525879,True,refined_indep_facts,arrows_mean,0.013664722442626953,0.00141143798828125,1,"frozenset({(2, 0)})",0.5001985158779472
2,1.0,0.0,1.0,0.0,0.0,,4.0,8.0,4,4,4135,0.011374235153198242,0.10963273048400879,True,original,original,0.016093015670776367,0.0013933181762695312,2,"frozenset({(1, 0), (3, 0)})",6.4765499841611085
2,1.0,0.0,1.0,0.0,0.0,,4.0,8.0,4,4,4135,0.011374235153198242,0.10963273048400879,True,original,refined_indep_facts,0.016093015670776367,0.0008158683776855469,2,"frozenset({(1, 0), (3, 0)})",1.478704415387231
2,1.0,0.0,1.0,0.0,0.0,,4.0,8.0,4,4,4135,0.011374235153198242,0.10963273048400879,True,original,arrows_sum,0.016093015670776367,0.00018978118896484375,2,"frozenset({(1, 0), (3, 0)})",1.0024923800908765
2,1.0,0.0,1.0,0.0,0.0,,4.0,8.0,4,4,4135,0.011374235153198242,0.10963273048400879,True,original,arrows_mean,0.016093015670776367,0.0001761913299560547,2,"frozenset({(1, 0), (3, 0)})",0.5012461900454382
2,1.0,0.0,1.0,0.0,0.0,,4.0,8.0,4,4,4135,0.011374235153198242,0.10963273048400879,True,refined_indep_facts,original,0.010318517684936523,0.005036115646362305,2,"frozenset({(1, 0), (3, 0)})",6.4765499841611085
1,1.0,0.0,0.5,0.0,0.0,,4.0,8.0,4,4,4135,0.011374235153198242,0.10963273048400879,True,refined_indep_facts,refined_indep_facts,0.010318517684936523,0.0038716793060302734,1,"frozenset({(3, 0)})",1.478704415387231
2,1.0,0.0,1.0,0.0,0.0,,4.0,8.0,4,4,4135,0.011374235153198242,0.10963273048400879,True,refined_indep_facts,arrows_sum,0.010318517684936523,0.00039649009704589844,2,"frozenset({(1, 0), (3, 0)})",1.0024923800908765
1,1.0,0.0,0.5,0.0,0.0,,4.0,8.0,4,4,4135,0.011374235153198242,0.10963273048400879,True,refined_indep_facts,arrows_mean,0.010318517684936523,0.0003783702850341797,1,"frozenset({(3, 0)})",0.5012461900454382
3,0.6667,0.25,1.0,0.3333,0.25,0.2857,3.0,10.0,4,4,5174,0.011374235153198242,0.10077691078186035,True,original,original,0.01528477668762207,0.005441188812255859,3,"frozenset({(3, 1), (2, 3), (2, 1)})",6.913235114494334
3,0.6667,0.25,1.0,0.3333,0.25,0.2857,3.0,10.0,4,4,5174,0.011374235153198242,0.10077691078186035,True,original,refined_indep_facts,0.01528477668762207,0.0037369728088378906,3,"frozenset({(3, 1), (2, 3), (2, 1)})",1.1203292438206012
3,0.6667,0.25,1.0,0.3333,0.25,0.2857,3.0,10.0,4,4,5174,0.011374235153198242,0.10077691078186035,True,original,arrows_sum,0.01528477668762207,0.00042700767517089844,3,"frozenset({(3, 1), (2, 3), (2, 1)})",1.5
3,0.6667,0.25,1.0,0.3333,0.25,0.2857,3.0,10.0,4,4,5174,0.011374235153198242,0.10077691078186035,True,original,arrows_mean,0.01528477668762207,0.0004000663757324219,3,"frozenset({(3, 1), (2, 3), (2, 1)})",0.5
3,1.0,0.0,1.5,0.0,0.0,,4.0,11.0,4,4,5174,0.011374235153198242,0.10077691078186035,True,refined_indep_facts,original,0.01414942741394043,0.019364118576049805,3,"frozenset({(2, 3), (1, 3), (2, 1)})",6.913235114494334
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,7.0,4,4,5174,0.011374235153198242,0.10077691078186035,True,refined_indep_facts,refined_indep_facts,0.01414942741394043,0.01436305046081543,2,"frozenset({(3, 2), (2, 1)})",1.1203292438206012
3,1.0,0.0,1.5,0.0,0.0,,4.0,11.0,4,4,5174,0.011374235153198242,0.10077691078186035,True,refined_indep_facts,arrows_sum,0.01414942741394043,0.0011782646179199219,3,"frozenset({(2, 3), (1, 3), (2, 1)})",1.5
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,7.0,4,4,5174,0.011374235153198242,0.10077691078186035,True,refined_indep_facts,arrows_mean,0.01414942741394043,0.0011391639709472656,2,"frozenset({(3, 2), (2, 1)})",0.5
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,9.0,4,4,5303,0.011374235153198242,0.10118246078491211,True,original,original,0.016566991806030273,0.011227846145629883,4,"frozenset({(0, 1), (0, 2), (2, 3), (2, 1)})",15.036114570841873
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,9.0,4,4,5303,0.011374235153198242,0.10118246078491211,True,original,refined_indep_facts,0.016566991806030273,0.005518913269042969,4,"frozenset({(0, 1), (0, 2), (2, 3), (2, 1)})",1.1760367817409374
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,9.0,4,4,5303,0.011374235153198242,0.10118246078491211,True,original,arrows_sum,0.016566991806030273,0.0005142688751220703,4,"frozenset({(0, 1), (0, 2), (2, 3), (2, 1)})",2.0
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,9.0,4,4,5303,0.011374235153198242,0.10118246078491211,True,original,arrows_mean,0.016566991806030273,0.0004916191101074219,4,"frozenset({(0, 1), (0, 2), (2, 3), (2, 1)})",0.5
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,9.0,4,4,5303,0.011374235153198242,0.10118246078491211,True,refined_indep_facts,original,0.014873981475830078,0.07652950286865234,4,"frozenset({(0, 1), (0, 2), (2, 3), (2, 1)})",15.036114570841873
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,9.0,4,4,5303,0.011374235153198242,0.10118246078491211,True,refined_indep_facts,refined_indep_facts,0.014873981475830078,0.039472103118896484,4,"frozenset({(0, 1), (0, 2), (2, 3), (2, 1)})",1.1760367817409374
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,9.0,4,4,5303,0.011374235153198242,0.10118246078491211,True,refined_indep_facts,arrows_sum,0.014873981475830078,0.0027151107788085938,4,"frozenset({(0, 1), (0, 2), (2, 3), (2, 1)})",2.0
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,9.0,4,4,5303,0.011374235153198242,0.10118246078491211,True,refined_indep_facts,arrows_mean,0.014873981475830078,0.002707958221435547,4,"frozenset({(0, 1), (0, 2), (2, 3), (2, 1)})",0.5
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,7.0,4,4,3942,0.011374235153198242,0.08979654312133789,True,original,original,0.05394792556762695,0.008981704711914062,4,"frozenset({(0, 2), (1, 2), (1, 3), (0, 3)})",11.45142895818796
4,0.5,0.5,1.0,0.5,0.5,0.5,2.0,7.0,4,4,3942,0.011374235153198242,0.08979654312133789,True,original,refined_indep_facts,0.05394792556762695,0.004969120025634766,4,"frozenset({(0, 2), (1, 2), (1, 3), (0, 3)})",0.6827313605053432
5,0.6,0.5,1.5,0.4,0.5,0.4444,3.0,6.0,4,4,3942,0.011374235153198242,0.08979654312133789,True,original,arrows_sum,0.05394792556762695,0.0004680156707763672,5,"frozenset({(1, 2), (0, 3), (0, 2), (3, 2), (1, 3)})",2.5
5,0.6,0.5,1.5,0.4,0.5,0.4444,3.0,6.0,4,4,3942,0.011374235153198242,0.08979654312133789,True,original,arrows_mean,0.05394792556762695,0.0004525184631347656,5,"frozenset({(1, 2), (0, 3), (0, 2), (3, 2), (1, 3)})",0.5
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,8.0,4,4,3942,0.011374235153198242,0.08979654312133789,True,refined_indep_facts,original,0.011644124984741211,0.022940874099731445,2,"frozenset({(3, 1), (1, 2)})",3.106846014523829
2,1.0,0.0,1.0,0.0,0.0,,4.0,11.0,4,4,3942,0.011374235153198242,0.08979654312133789,True,refined_indep_facts,refined_indep_facts,0.011644124984741211,0.01357412338256836,2,"frozenset({(0, 3), (2, 1)})",1.647404932210333
2,1.0,0.0,1.0,0.0,0.0,,4.0,11.0,4,4,3942,0.011374235153198242,0.08979654312133789,True,refined_indep_facts,arrows_sum,0.011644124984741211,0.0010101795196533203,2,"frozenset({(0, 3), (2, 1)})",1.0
2,1.0,0.0,1.0,0.0,0.0,,4.0,11.0,4,4,3942,0.011374235153198242,0.08979654312133789,True,refined_indep_facts,arrows_mean,0.011644124984741211,0.0009768009185791016,2,"frozenset({(0, 3), (2, 1)})",0.5
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,5.0,4,4,2778,0.011374235153198242,0.1005401611328125,True,original,original,0.047904253005981445,0.010921478271484375,4,"frozenset({(3, 1), (2, 3), (2, 0), (3, 0)})",14.206668003274613
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,5.0,4,4,2778,0.011374235153198242,0.1005401611328125,True,original,refined_indep_facts,0.047904253005981445,0.0056915283203125,4,"frozenset({(3, 1), (2, 3), (2, 0), (3, 0)})",1.226098383377112
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,5.0,4,4,2778,0.011374235153198242,0.1005401611328125,True,original,arrows_sum,0.047904253005981445,0.000507354736328125,4,"frozenset({(3, 1), (2, 3), (2, 0), (3, 0)})",2.0
4,0.25,0.75,0.5,0.75,0.75,0.75,1.0,5.0,4,4,2778,0.011374235153198242,0.1005401611328125,True,original,arrows_mean,0.047904253005981445,0.0004978179931640625,4,"frozenset({(3, 1), (2, 3), (2, 0), (3, 0)})",0.5
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,6.0,4,4,2778,0.011374235153198242,0.1005401611328125,True,refined_indep_facts,original,0.014506101608276367,0.045073747634887695,3,"frozenset({(2, 0), (3, 2), (1, 3)})",12.874183423765373
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,6.0,4,4,2778,0.011374235153198242,0.1005401611328125,True,refined_indep_facts,refined_indep_facts,0.014506101608276367,0.02483391761779785,3,"frozenset({(2, 0), (3, 2), (1, 3)})",1.5199626878738184
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,6.0,4,4,2778,0.011374235153198242,0.1005401611328125,True,refined_indep_facts,arrows_sum,0.014506101608276367,0.001680612564086914,3,"frozenset({(2, 0), (3, 2), (1, 3)})",1.5
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,6.0,4,4,2778,0.011374235153198242,0.1005401611328125,True,refined_indep_facts,arrows_mean,0.014506101608276367,0.0016789436340332031,3,"frozenset({(2, 0), (3, 2), (1, 3)})",0.5
4,0.75,0.25,1.5,0.25,0.25,0.25,3.0,11.0,4,4,2804,0.011374235153198242,0.1003427505493164,True,original,original,0.07222962379455566,0.0036537647247314453,4,"frozenset({(1, 0), (3, 2), (2, 0), (3, 0)})",10.220255748048867
4,0.75,0.25,1.5,0.25,0.25,0.25,3.0,11.0,4,4,2804,0.011374235153198242,0.1003427505493164,True,original,refined_indep_facts,0.07222962379455566,0.0017764568328857422,4,"frozenset({(1, 0), (3, 2), (2, 0), (3, 0)})",1.4792571272889297
4,0.75,0.25,1.5,0.25,0.25,0.25,3.0,11.0,4,4,2804,0.011374235153198242,0.1003427505493164,True,original,arrows_sum,0.07222962379455566,0.0002548694610595703,4,"frozenset({(1, 0), (3, 2), (2, 0), (3, 0)})",2.0
4,0.75,0.25,1.5,0.25,0.25,0.25,3.0,11.0,4,4,2804,0.011374235153198242,0.1003427505493164,True,original,arrows_mean,0.07222962379455566,0.00022935867309570312,4,"frozenset({(1, 0), (3, 2), (2, 0), (3, 0)})",0.5
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,4,4,2804,0.011374235153198242,0.1003427505493164,True,refined_indep_facts,original,0.01386260986328125,0.0367429256439209,3,"frozenset({(2, 3), (0, 3), (2, 0)})",8.471131396163857
2,1.0,0.0,1.0,0.0,0.0,,4.0,11.0,4,4,2804,0.011374235153198242,0.1003427505493164,True,refined_indep_facts,refined_indep_facts,0.01386260986328125,0.02298116683959961,2,"frozenset({(3, 2), (3, 0)})",2.7367912841288193
3,0.0,0.75,0.0,1.0,0.75,0.8571,1.0,3.0,4,4,2804,0.011374235153198242,0.1003427505493164,True,refined_indep_facts,arrows_sum,0.01386260986328125,0.001413106918334961,3,"frozenset({(2, 3), (0, 3), (2, 0)})",1.5
2,1.0,0.0,1.0,0.0,0.0,,4.0,11.0,4,4,2804,0.011374235153198242,0.1003427505493164,True,refined_indep_facts,arrows_mean,0.01386260986328125,0.0013873577117919922,2,"frozenset({(3, 2), (3, 0)})",0.5
3,1.0,0.0,1.5,0.0,0.0,,4.0,12.0,4,4,2145,0.011374235153198242,0.1097261905670166,True,original,original,0.03219938278198242,0.0020127296447753906,3,"frozenset({(2, 3), (0, 2), (1, 2)})",10.792795180242296
3,1.0,0.0,1.5,0.0,0.0,,4.0,12.0,4,4,2145,0.011374235153198242,0.1097261905670166,True,original,refined_indep_facts,0.03219938278198242,0.0008885860443115234,3,"frozenset({(2, 3), (0, 2), (1, 2)})",1.0348577385779412
3,1.0,0.0,1.5,0.0,0.0,,4.0,12.0,4,4,2145,0.011374235153198242,0.1097261905670166,True,original,arrows_sum,0.03219938278198242,0.00019931793212890625,3,"frozenset({(2, 3), (0, 2), (1, 2)})",1.5029964983859503
3,1.0,0.0,1.5,0.0,0.0,,4.0,12.0,4,4,2145,0.011374235153198242,0.1097261905670166,True,original,arrows_mean,0.03219938278198242,0.00018286705017089844,3,"frozenset({(2, 3), (0, 2), (1, 2)})",0.5009988327953168
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,3.0,4,4,2145,0.011374235153198242,0.1097261905670166,True,refined_indep_facts,original,0.011634111404418945,0.012233495712280273,2,"frozenset({(3, 2), (2, 0)})",5.650605491202677
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,3.0,4,4,2145,0.011374235153198242,0.1097261905670166,True,refined_indep_facts,refined_indep_facts,0.011634111404418945,0.0069959163665771484,2,"frozenset({(3, 2), (2, 0)})",1.6368405131931343
2,0.0,0.5,0.0,1.0,0.5,0.6667,2.0,3.0,4,4,2145,0.011374235153198242,0.1097261905670166,True,refined_indep_facts,arrows_sum,0.011634111404418945,0.0005974769592285156,2,"frozenset({(3, 2), (2, 0)})",0.9999996847347981
1,0.0,0.25,0.0,1.0,0.25,0.4,3.0,6.0,4,4,2145,0.011374235153198242,0.1097261905670166,True,refined_indep_facts,arrows_mean,0.011634111404418945,0.0005695819854736328,1,"frozenset({(3, 2)})",0.5029969065558517
5,0.4,0.75,1.0,0.6,0.75,0.6667,2.0,3.0,4,4,150,0.011374235153198242,0.08867478370666504,True,original,original,0.03596353530883789,0.007825374603271484,5,"frozenset({(0, 1), (2, 1), (3, 1), (3, 0), (2, 3)})",12.299520679463766
5,0.4,0.75,1.0,0.6,0.75,0.6667,2.0,3.0,4,4,150,0.011374235153198242,0.08867478370666504,True,original,refined_indep_facts,0.03596353530883789,0.003880023956298828,5,"frozenset({(0, 1), (2, 1), (3, 1), (3, 0), (2, 3)})",0.30192602615803515
5,0.4,0.75,1.0,0.6,0.75,0.6667,2.0,3.0,4,4,150,0.011374235153198242,0.08867478370666504,True,original,arrows_sum,0.03596353530883789,0.0004012584686279297,5,"frozenset({(0, 1), (2, 1), (3, 1), (3, 0), (2, 3)})",2.5
5,0.4,0.75,1.0,0.6,0.75,0.6667,2.0,3.0,4,4,150,0.011374235153198242,0.08867478370666504,True,original,arrows_mean,0.03596353530883789,0.0004000663757324219,5,"frozenset({(0, 1), (2, 1), (3, 1), (3, 0), (2, 3)})",0.5
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,7.0,4,4,150,0.011374235153198242,0.08867478370666504,True,refined_indep_facts,original,0.011861324310302734,0.033188581466674805,3,"frozenset({(2, 3), (1, 2), (3, 0)})",10.280226666251025
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,10.0,4,4,150,0.011374235153198242,0.08867478370666504,True,refined_indep_facts,refined_indep_facts,0.011861324310302734,0.01792287826538086,2,"frozenset({(3, 2), (3, 0)})",0.8719174885469962
3,0.3333,0.5,0.5,0.6667,0.5,0.5714,2.0,7.0,4,4,150,0.011374235153198242,0.08867478370666504,True,refined_indep_facts,arrows_sum,0.011861324310302734,0.0013580322265625,3,"frozenset({(2, 3), (1, 2), (3, 0)})",1.5
2,0.5,0.25,0.5,0.5,0.25,0.3333,3.0,10.0,4,4,150,0.011374235153198242,0.08867478370666504,True,refined_indep_facts,arrows_mean,0.011861324310302734,0.0013425350189208984,2,"frozenset({(3, 2), (3, 0)})",0.5
